tagID,count,tagValue,translated
1465,1,love is weird,love is weird
1467,1,female vocalits,female vocalits
9120,1,still have the vinyl,still have the vinyl
9123,1,ziggyesque,ziggyesque
11677,1,st. pauli,st. pauli
9122,1,swedes showing off,swedes showing off
1473,1,furtado,furtado
11676,1,düsseldorf,düsseldorf
9121,1,jay ferguson,jay ferguson
1476,1,whitneyduncan,whitneyduncan
1477,1,kelly key,kelly key
11682,1,freiburgs finest,freiburgs finest
11683,1,queensbridge,queensbridge
11684,1,queens,queens
11686,1,lisa taylor,lisa taylor
9133,1,canadian indie,canadian indie
9127,1,old man,old man
9126,1,more great music from brooklyn,more great music from brooklyn
9125,1,friend of grizzly bear,friend of grizzly bear
11693,1,hype,hype
11690,1,skowee,skowee
11689,1,post-replacements,post-replacements
1435,1,fevereirooooo lol,fevereirooooo lol
1436,1,music faz lembrar a a nani num sei pq mais eu lembro,music faz lembrar a a nani num sei pq mais eu lembro
1437,1,music gay :d,music gay :d
1438,1,music ki me faz lembrar meu amor s2,music ki me faz lembrar meu amor s2
1440,1,music lembra quando eu thava 7 serie lol,music lembra quando eu thava 7 serie lol
1441,1,lol music boa de mais da conta,lol music boa de mais da conta
9124,1,m is the man,m is the man
1443,1,finnish rock,finnish rock
1444,1,theatrical,theatrical
11688,1,don dixon,don dixon
11675,1,german dream,german dream
11674,1,punchlinerap,punchlinerap
1546,1,ultraviolence,ultraviolence
11649,1,a mais temida,a mais temida
11656,1,teenagerpunk,teenagerpunk
9114,1,no depression,no depression
1524,1,repetitive,repetitive
9113,1,imposter,imposter
9112,1,hypo-tripno,hypo-tripno
11652,1,bonde do mal,bonde do mal
11651,1,sao paulo futebol club,sao paulo futebol club
11650,1,tricolor paulista,tricolor paulista
11648,1,campeao dos campeoes,campeao dos campeoes
11673,1,ey yo,ey yo
9111,1,nasal vocal,nasal vocal
11647,1,doce,doce
9103,1,low-fi,low-fi
1540,1,burnt fur,burnt fur
1541,1,siouxsie and the banshees,siouxsie and the banshees
11644,1,whisper,whisper
1543,1,paradise place,paradise place
1544,1,the human league,the human league
9115,1,belleville,belleville
1507,1,female singer-songwriters,female singer-songwriters
1506,1,brasileiro,brasileiro
11658,1,banda do sul,banda do sul
9119,1,randy california,randy california
11671,1,nao me amole,nao me amole
11669,1,new folk,new folk
9118,1,hop aboard the spaceship,hop aboard the spaceship
11667,1,indie rock blase,indie rock blase
11665,1,demode,demode
11664,1,brasil-franca,brasil-franca
11662,1,electric fuck,electric fuck
11661,1,indie folk acustic art,indie folk acustic art
9117,1,farrar,farrar
11660,1,indie jazz rock,indie jazz rock
11659,1,vamo ser campeao,vamo ser campeao
1498,1,stupid,stupid
1500,1,worst lyrics ever,worst lyrics ever
1501,1,turkish delight,turkish delight
9116,1,tweedy,tweedy
1504,1,adoro,adoro
9142,1,on the bone records,on the bone records
9143,1,burnage,burnage
9146,1,wfmu,wfmu
1338,1,allboutguitar,allboutguitar
11722,1,emo by april,emo by april
9199,1,jaw dropping,jaw dropping
9198,1,minimalist pop,minimalist pop
9197,1,rumba-rock,rumba-rock
9985,1,metaldeath-core,metaldeath-core
9187,1,fucking adorable,fucking adorable
9186,1,foals,foals
9185,1,blink 182,blink 182
11721,1,songs are like time machines,songs are like time machines
1418,1,marijuana,marijuana
1340,1,blues music,blues music
11720,1,amazin beat,amazin beat
1345,1,dudley taft,dudley taft
1346,1,german blues lovers,german blues lovers
9184,1,angels and airwaves,angels and airwaves
11719,1,nothing you said today is gonna bring me down,nothing you said today is gonna bring me down
1349,1,great intro here nice chill beat with uptempo feel as well,great intro here nice chill beat with uptempo feel as well
11718,1,listen to again,listen to again
9200,1,florence and the machine,florence and the machine
1328,1,dub dos brother,dub dos brother
1327,1,war is like music,war is like music
1326,1,unique song,unique song
1306,1,record,record
1307,1,bleach,bleach
9207,1,wonderful doo wop,wonderful doo wop
1309,1,tears,tears
9983,1,cma awards,cma awards
11728,1,rs,rs
1312,1,unusual you like,unusual you like
9984,1,billy ray cyrus,billy ray cyrus
1314,1,truth,truth
1315,1,bleachaddict,bleachaddict
11727,1,ou nao,ou nao
11726,1,pop metalcore,pop metalcore
1318,1,transcendant,transcendant
11725,1,pop death metal,pop death metal
1320,1,amazing fans,amazing fans
11724,1,melodic alternative metal,melodic alternative metal
11723,1,dead by april,dead by april
11717,1,sun,sun
11716,1,early mtv,early mtv
11715,1,better than your music,better than your music
1379,1,the best of pop,the best of pop
1381,1,carrie underwood favourite,carrie underwood favourite
9178,1,jim brickman,jim brickman
1383,1,sex pop,sex pop
1385,1,lil wayne,lil wayne
1386,1,country favorites,country favorites
9992,1,lets go girl,lets go girl
1388,1,my favorite artists,my favorite artists
1389,1,female singers,female singers
9171,1,dig,dig
1394,1,im ok,im ok
9169,1,bs,bs
1396,1,already gone,already gone
1397,1,pop rock nacional,pop rock nacional
1398,1,philadelphia,philadelphia
1405,1,godlike,godlike
9151,1,this song tells the story of my life right from the bottom of my heart,this song tells the story of my life right from the bottom of my heart
1416,1,devo,devo
9179,1,brooks and dunn,brooks and dunn
11702,1,simply amazing,simply amazing
11714,1,songs that describes your life,songs that describes your life
9180,1,male country,male country
11713,1,fell in love,fell in love
11712,1,songs that makes you want to be rich,songs that makes you want to be rich
11711,1,songs to sing in the shower,songs to sing in the shower
11710,1,80s songs not actually made in the 80s,80s songs not actually made in the 80s
9990,1,nu-skool hardrock-core,nu-skool hardrock-core
11709,1,we run away but dont know why,we run away but dont know why
1363,1,sludge metal,sludge metal
11708,1,quit these pretentious things and just punch the clock,quit these pretentious things and just punch the clock
11707,1,i would give this two hearts if i could,i would give this two hearts if i could
11706,1,makes want to dance,makes want to dance
11705,1,jared is hot,jared is hot
1369,1,radio show,radio show
11704,1,my love,my love
9991,1,j-pop acoustic,j-pop acoustic
1374,1,wolf metal,wolf metal
9181,1,idie,idie
1376,1,my fav girls,my fav girls
1545,1,seconds,seconds
9095,1,rn,rn
12014,1,brown,brown
1699,1,jagger and bowie boned and you know that bowie was the girl because hes bowie,jagger and bowie boned and you know that bowie was the girl because hes bowie
9007,1,my life as liz,my life as liz
9006,1,liz lee,liz lee
11590,1,should not wear clothes,should not wear clothes
1690,1,the beach boys are pussies,the beach boys are pussies
1691,1,stop singing dick,stop singing dick
1693,1,mourning for grasshoppers,mourning for grasshoppers
1694,1,western deathrock,western deathrock
1698,1,aw man i got the goo goo itch,aw man i got the goo goo itch
1700,1,god damn it on days like this i just have to put bela on loud and shut my eyes until the universe stops,god damn it on days like this i just have to put bela on loud and shut my eyes until the universe stops
1713,1,monster sleaze,monster sleaze
1701,1,i could tell from the guitar that this is serious rock and roll,i could tell from the guitar that this is serious rock and roll
1703,1,welcome to drinkin island,welcome to drinkin island
1704,1,pumpkin fiction,pumpkin fiction
1705,1,dick fucking dale motherfucker yes,dick fucking dale motherfucker yes
1706,1,i love men without hats but this album is more like grunge without balls,i love men without hats but this album is more like grunge without balls
1707,1,this singer is way too white to cover cab calloway,this singer is way too white to cover cab calloway
1710,1,one of my first favourite albums from the just-discovering-music-times,one of my first favourite albums from the just-discovering-music-times
1711,1,horror glam,horror glam
11592,1,creativity,creativity
11593,1,brazil queen,brazil queen
11594,1,should win american idol,should win american idol
1679,1,summer night,summer night
11602,1,first track scrobbled in 2011,first track scrobbled in 2011
11601,1,first track scrobbled in 2010,first track scrobbled in 2010
9019,1,viaje mistico,viaje mistico
9018,1,arte,arte
9017,1,latinoamerica,latinoamerica
9016,1,volar,volar
9015,1,viaje sensorial,viaje sensorial
1667,1,will you marry me sir,will you marry me sir
9012,1,two step,two step
11598,1,next queen of pop,next queen of pop
1672,1,i love him,i love him
9008,1,paramore still a band,paramore still a band
1674,1,lets make a sandwich,lets make a sandwich
1675,1,to hear when you wake up,to hear when you wake up
1676,1,broken family,broken family
1677,1,i could imagine hilary duff doing this song,i could imagine hilary duff doing this song
3369,1,summer songs,summer songs
1712,1,cartoon metal,cartoon metal
1714,1,outlaw country,outlaw country
11643,1,ursa,ursa
1751,1,greatest band in the universe,greatest band in the universe
9002,1,bitter-sweet,bitter-sweet
1741,1,vampirefreaks,vampirefreaks
1742,1,perfect woman,perfect woman
1743,1,gothic goddess,gothic goddess
1744,1,worlds most beautiful woman,worlds most beautiful woman
8999,1,irresitable,irresitable
1749,1,the speed of awesome,the speed of awesome
1750,1,deserve to be more famous but would suck if they became mainstream,deserve to be more famous but would suck if they became mainstream
1752,1,dragonball z,dragonball z
1715,1,love and death,love and death
8998,1,the lights,the lights
11579,1,iseeu,iseeu
8997,1,hmm,hmm
1759,1,draco and the malfoys,draco and the malfoys
1761,1,cindy lauper,cindy lauper
1764,1,aaron carter,aaron carter
1765,1,victoria beckham,victoria beckham
8994,1,heartswelling,heartswelling
11581,1,mandopop,mandopop
11582,1,alternative hip hop,alternative hip hop
11583,1,dance-rock,dance-rock
11584,1,am,am
1716,1,synthmope,synthmope
1717,1,i am going to dig up and be indecent with wendy o,i am going to dig up and be indecent with wendy o
1718,1,comedy folk goth,comedy folk goth
1719,1,old devo,old devo
1720,1,which means way more punk than anyone,which means way more punk than anyone
1721,1,dusty dark western gothic rock,dusty dark western gothic rock
11589,1,eat me,eat me
1723,1,ass-kicking southern sleaze,ass-kicking southern sleaze
1724,1,deathglam,deathglam
1726,1,go back to kokomo you fucking beach boy assholes,go back to kokomo you fucking beach boy assholes
11586,1,gooosecore,gooosecore
1729,1,deep purple family,deep purple family
1730,1,save your kisses,save your kisses
1731,1,crystal kay,crystal kay
1732,1,taboo,taboo
9003,1,electrohop,electrohop
11585,1,grindgore,grindgore
11604,1,lady delish,lady delish
9022,1,mas grandes que jesus,mas grandes que jesus
11605,1,funky white bitch,funky white bitch
9073,1,axel ritt guitar shred,axel ritt guitar shred
1587,1,curly hair,curly hair
9081,1,the fame,the fame
1589,1,love his voice,love his voice
1590,1,childhood hero,childhood hero
1591,1,peter pan,peter pan
1592,1,oops she did it again,oops she did it again
9076,1,brainstorm,brainstorm
9075,1,johnny's,johnny's
1598,1,ellie gouldin,ellie gouldin
11606,1,rurouni kenshin,rurouni kenshin
1600,1,american band,american band
1601,1,onerepublic,onerepublic
9070,1,ghostface killah,ghostface killah
1605,1,woman beater,woman beater
1606,1,douchebag,douchebag
1607,1,asshole,asshole
1608,1,bizarro,bizarro
9069,1,digital signal processing,digital signal processing
1586,1,best dancer,best dancer
1585,1,beautiful eyes,beautiful eyes
1584,1,gold pants,gold pants
1583,1,cute smile,cute smile
11642,1,star wars,star wars
11641,1,london voices,london voices
11640,1,symphony orchestra,symphony orchestra
11639,1,mel c,mel c
11637,1,american vocalists,american vocalists
11636,1,london symphony,london symphony
9093,1,new grass americana,new grass americana
9092,1,must see live,must see live
9091,1,saw them 3x,saw them 3x
1559,1,illapu,illapu
11635,1,intelligent drum and bass,intelligent drum and bass
9090,1,saw them at dar constitution hall,saw them at dar constitution hall
9089,1,favourite female artists,favourite female artists
1578,1,queen of hip hop,queen of hip hop
1579,1,mother monster,mother monster
9088,1,ultimate crap,ultimate crap
1581,1,bootylicious,bootylicious
9068,1,guitar classic,guitar classic
1612,1,eletronic pop,eletronic pop
11633,1,progressive breaks,progressive breaks
9036,1,fire with fire,fire with fire
1637,1,beyonce knowles,beyonce knowles
9032,1,beyond alive,beyond alive
9029,1,carah faye i love you sua linda,carah faye i love you sua linda
9028,1,mt bao,mt bao
11625,1,wyatt cenac,wyatt cenac
11624,1,daily show,daily show
11623,1,a special thing,a special thing
11622,1,ast,ast
11621,1,matts radio,matts radio
11620,1,matt dwyer,matt dwyer
11619,1,matt braunger,matt braunger
11618,1,matts,matts
9027,1,la cancion de mi generacion,la cancion de mi generacion
9026,1,funk to funky,funk to funky
11611,1,avex trax,avex trax
9025,1,major tom,major tom
11607,1,asia queen,asia queen
9035,1,synth rock,synth rock
9037,1,scissors sisters,scissors sisters
1614,1,best remix ever,best remix ever
9039,1,christina aguilera beautiful,christina aguilera beautiful
1615,1,bewareofthedog,bewareofthedog
9067,1,70s punk,70s punk
1617,1,cyber-punk,cyber-punk
1618,1,techno punk,techno punk
1619,1,cyber-grind,cyber-grind
1620,1,faggot,faggot
1621,1,speedgore,speedgore
1622,1,lolicore,lolicore
1623,1,gabber punk,gabber punk
1624,1,digital-punk,digital-punk
1625,1,digital-grindcore,digital-grindcore
1626,1,fl band,fl band
11631,1,ron trent,ron trent
1629,1,haiti,haiti
9064,1,theatrical music,theatrical music
1631,1,international singers,international singers
9063,1,yelle,yelle
1304,1,unreal,unreal
9213,1,doo wop jivers,doo wop jivers
11730,1,irish folk punk rock,irish folk punk rock
9372,1,jota quest,jota quest
9374,1,skank,skank
990,1,turandot,turandot
11898,1,beautifle,beautifle
992,1,adagio,adagio
993,1,phantom of the opera,phantom of the opera
11897,1,forlorn road songs,forlorn road songs
9373,1,mbp,mbp
998,1,somebody told me,somebody told me
1000,1,anglais,anglais
9367,1,female rocker,female rocker
11895,1,lovely sadness,lovely sadness
11894,1,dark magic,dark magic
11892,1,soothing nightmare,soothing nightmare
9370,1,sexy talented,sexy talented
1005,1,death-metal,death-metal
11891,1,life saving,life saving
9369,1,favorite rock band,favorite rock band
9368,1,underrated performer,underrated performer
988,1,the phantom of the opera,the phantom of the opera
987,1,caruso,caruso
9376,1,last unicorn,last unicorn
9976,1,my fav band,my fav band
9968,1,the get up kids,the get up kids
11916,1,courtney love,courtney love
11914,1,rufus wainwright,rufus wainwright
11911,1,uga music,uga music
11910,1,corey smith,corey smith
11909,1,souther rock,souther rock
11908,1,rnb breakupmusic,rnb breakupmusic
11907,1,country southernrock ugamusic,country southernrock ugamusic
11906,1,andrew mcmahon,andrew mcmahon
11905,1,new york rap,new york rap
9971,1,synthpunk,synthpunk
9424,1,lesbian,lesbian
9423,1,i fucking love cassie,i fucking love cassie
9422,1,gay music,gay music
9420,1,best voice,best voice
979,1,andrew lloyd webber,andrew lloyd webber
9417,1,solta a franga,solta a franga
1009,1,westcoast,westcoast
1013,1,laglak,laglak
1301,1,heartbreaker,heartbreaker
1052,1,baha boduroglu,baha boduroglu
11846,1,alison moyet,alison moyet
11845,1,trex,trex
1043,1,arabesk,arabesk
11840,1,takkyu ishino,takkyu ishino
11839,1,evergreen pop,evergreen pop
11838,1,martin lee gore,martin lee gore
1047,1,erkan ogur,erkan ogur
11834,1,ryomei shirai,ryomei shirai
1060,1,ezginin gunlugu,ezginin gunlugu
11889,1,amazing collaboration,amazing collaboration
1061,1,yildirim turker,yildirim turker
1062,1,oludeniz,oludeniz
1063,1,tanju duru,tanju duru
1064,1,selmi andak,selmi andak
9347,1,upcoming hit,upcoming hit
1068,1,arto tuncboyaciyan,arto tuncboyaciyan
1069,1,kivanc k,kivanc k
11833,1,cinema,cinema
11847,1,emotional song,emotional song
