,id,name,metadata
3373,7642.0,Tocotronic,alternative rock indie rock punk rock alternative german german indie hamburger schule indie indie rock seen live the beowulf choice the pedofinder general zadrotstvo
3374,7643.0,Clueso,electronic music german hip hop reggae acoustic chillout german hip hop singer songwriter
3375,7644.0,Anna Ternheim,acoustic music alternative rock anti folk blues country music indie rock acoustic chillout downtempo female vocalist folk indie indie folk jazz mellow pop recos relaxing seen live singer songwriter swedish
3376,7645.0,Friska Viljor,folk pop indie rock indie rock seen live swedish
3377,7648.0,Tomte, deutsch german hamburger schule indie
3378,7649.0,Whitey, dance punk dj gold electro electro rock electronic electropop indie indie rock indietronica new rave
3379,7650.0,Beatsteaks,alternative rock hard rock hardcore punk punk rock 00s 2007 alternative beat german german punk rock germany male vocalist punk punk rock rock soundtrack
3380,7651.0,Thomas Dybdahl, 0 play yet indie norwegian singer songwriter
3381,7653.0,Port O'Brien,acoustic music folk music indie rock
3382,7654.0,"Blod, snått & juling", alternative norwegian
3383,7655.0,Amanda Jenssen,acoustic music indie rock jazz soul music alternative amazing female vocalist singer songwriter swedish
3384,7656.0,E.M.D.,teen pop boyband boybands emd male vocalist
3385,7657.0,Big Japan,indie rock
3386,7658.0,Carolina Wallin Pérez,jazz
3387,7659.0,Tove Styrke,electropop pop music frau und technik
3388,7660.0,I Blame Coco, british electronic electropop female vocalist female vocalist indie love at first listen pop reggae singer songwriter ska
3389,7661.0,The Trash Can Sinatras, cute but slightly sinister hey song youre so fucking cute scottish tambourine vaguely homosexual
3390,7662.0,The Cold Napoleons, alternative disco midtempo new wave pop rock
3391,7663.0,The Futureheads,indie rock post punk revival 2008 alternative british catchy a hell dance rock electro heartbroke indie indie luv indie rock male vocalist my fav song rock
3392,7665.0,Toro y Moi,chillwave glo fi hypnagogic pop synth pop alternative american chillwave dream pop electronic electronica house indie indietronica lo fi pop psychedelic usa
3393,7666.0,Hungry Kids of Hungary,indie pop
3394,7667.0,Tahiti 80,downtempo french pop indie pop indie rock synthpop alternative chill dance electronic electronica french indie indie pop pop rock sweet
3395,7668.0,Wouter Hamel,pop music ballad easy listening funk male vocalist swing
3396,7670.0,The Chills,dunedin sound indie pop jangle pop college rock new zealand rock
3397,7671.0,Field Music,art rock indie rock progressive pop bittersweet pop
3398,7672.0,Das Pop,indie pop pop rock belgian e pop mama pop
3399,7673.0,The Ruby Suns, psychedelic
3400,7674.0,Smith Westerns,garage rock glam rock indie rock indie lo fi
3401,7675.0,Beulah, fucking awesome indie indie pop lo fi pop seth cohen would listen to this song for gil the oc twee whimsical
3402,7677.0,Patti Page,country music traditional pop music 50 american country female vocalist jazz
3403,7678.0,Zombina and the Skeletones,dark cabaret deathrock gothic rock horror punk best unknown band track to be observed horror punk horrorpunk psychobilly
3404,7679.0,The Creepshow,psychobilly punk rock female vocalist i am canadian psychobilly seen live
3405,7680.0,Marilyn Manson & The Spooky Kids, hard rock industrial rock
3406,7681.0,Imelda May,rockabilly soft rock female vocalist hot rockin girl rockabilly sensual
3407,7683.0,Rhythm & Sound, dub german minimal
3408,7685.0,Jamie Lidell,electronic music experimental music funk soul music electronic experimental funk singer songwriter soul
3409,7686.0,Tunng,avant garde music experimental music folktronica electronica folk folktronica indie oui fm skin soundtrack
3410,7688.0,Lawrence, ambient cover dark dark ambient deep deep house dial electro electronica idm minimal minimal techno techno triple sec
3411,7689.0,Quiet Village, downtempo electronica
3412,7690.0,Efdemin, deep house house tech house techno
3413,7691.0,Ahmad Jamal,jazz jazz modal jazz modal jazz funk jazz jazz piano piano
3414,7692.0,Air France, electronic electronica
3415,7693.0,Pole, ambient dub electronic electronica experimental idm knarziges klickgefrickel minimal techno
3416,7694.0,SCSI-9, deep deep house deepclash descoperiri electro electro minimalist electroclash electronica house idm minimal minimal techno neo pop tech house techno
3417,7695.0,Deadbeat, abstract ambient dub dubstep electronic electronica idm minimal post modern techno
3418,7696.0,Morgan Geist, deepclash
3419,7697.0,Seelenluft, berep show the love heard on 30 jul 06 downtempo sampler radio
3420,7699.0,Matthew Herbert,classical music downtempo electronic music jazz microhouse techno avant garde eclectic electronic electronica experimental first rate and free idm jazz
3421,7700.0,Tosca, ambient chillout downtempo electronic favorite artist first rate and free lounge mellow omfg relax sensual trip hop
3422,7701.0,My My, minimal
3423,7703.0,Mad Ciccone, eletronic pop pop rock
3424,7704.0,Disney's Friends For Change, demi lovato disney jonas brother miley cyrus selena gomez teen pop
3425,7706.0,Gaiola Das Popozudas, better than britney spear better than lady gaga bucetacore
3426,7707.0,Threshold, heavy metal prog metal progressive progressive metal progressive rock
3427,7708.0,Эпидемия, russia seen live
3428,7710.0,Борис Моисеев, dark ambient
3429,7711.0,Grey Daze, alternative alternative rock grunge rock
3430,7713.0,Ark, metal prog metal progressive progressive metal progressive rock rock technical metal
3431,7714.0,А. Сапковский, polish
3432,7717.0,Terry Scott Taylor,blues experimental music folk music rock music soundtrack
3433,7722.0,Rootwater,metalcore nu metal thrash metal heavy metal metal polish thrash metal
3434,7723.0,Between the Trees,alternative rock alternative rock indie rock indie rock pop punk pop punk i love this song idolo indie remember him song that make me cry
3435,7724.0,The Almost,alternative rock christian alternative rock emo post grunge post hardcore alternative alternative rock emo post hardcore rock
3436,7725.0,Semisonic,alternative rock post grunge power pop 90 alternative alternative rock american bright and lovely britpop classic rock indie indie rock listened more than 10 time in a row pop rock romantic science
3437,7727.0,Offer Nissim, dance electro electro house electronic eletro gay house psytrance synthpop trance
3438,7730.0,Amber, 90 dance female vocalist house pop remix soundtrack trance
3439,7734.0,Magnus Carlsson,dansband nu disco pop music schlager pop schlager swedish
3440,7735.0,This Is Seb Clarke,independent music punk rock soul music
3441,7736.0,The Novellos,independent music pop music punk rock
3442,7737.0,The Jacobins, alternative indie indie rock indie rock jacobin keele keele university rock stoke stoke on trent the jacobin uk
3443,7738.0,The Rumble Strips,indie pop
3444,7741.0,Snowden, 00s american best song ever indie luv post punk shoegaze
3445,7742.0,Department of Eagles,electronic rock experimental rock folk rock indie rock psychedelic folk psychedelic rock barkbarkdisco electronic folk indie indie folk
3446,7743.0,Jamie T,alternative rock folk music hip hop music indie rock post punk revival 2009 acoustic alternative british bushoi tiptop chill out cool dance electronic indie indie pop indie rock jamie t male vocalist modern rock riot boii rock singer songwriter summer uk uk top 40
3447,7744.0,Little Man Tate, british britpop indie indie rock rock uk indie
3448,7745.0,Young Knives,art punk experimental rock indie rock post punk british indie luv indie rock seen live
3449,7746.0,Rob Dickinson,alternative rock shoegazing
3450,7748.0,Pull Tiger Tail,indie rock i love this song
3451,7750.0,The Filthy Youth, british indie rock the libertine
3452,7752.0,Deborah Harry, 80 s 80 american favorite gta iii new wave scarface
3453,7753.0,Donny Hathaway,gospel music jazz rhythm and blues soul music blue classic soul cover funk male vocalist rnb soul
3454,7754.0,Third Day,christian rock contemporary christian music contemporary worship music southern rock adoracao alternative christian christian rock diego diego 12 group jesus jesus 12 preferidas rock top christian worship
3455,7756.0,Casting Crowns,christian rock contemporary christian music adoracao anointed awesome god christian christian music christian rock diego diego 12 gospel jesus preferidas rock worship
3456,7759.0,Bushido, 80 africa amor berlin deutschland electro europa europe german german hiphop hiphop love maghreb morocco north africa post punk synthpop
3457,7760.0,Glamour Of The Kill,heavy metal music metalcore post hardcore metalcore post hardcore
3458,7766.0,Chingy,hip hop music dirty south hip hop hip hop jam rap rnb
3459,7775.0,10 Years, alternative alternative metal alternative rock awesome hard rock metal post grunge rafa rock
3460,7776.0,Kids In Glass Houses,alternative rock indie rock pop punk pop rock post hardcore awesome awesomeness cool a emo fantastic indie pop punk powerpop rock seen live wale
3461,7777.0,Scouting for Girls,indie pop indie rock pop rock awesome british cute happy hellcat i am in love with this song i love this song idolo indie indie pop indie rock love love song pop seen live singalong sweet
3462,7780.0,Scott Stapp, alternative
3463,7781.0,Clare Maguire,blues electropop jazz pop music soul music amazing beautiful british electronic female vocalist indie lounge love at first listen singer songwriter soul
3464,7782.0,Diddy - Dirty Money, hip hop house
3465,7787.0,Sabonetes, banda do sul indie indie rock rock
3466,7789.0,Tower of Power,funk funk jazz jazz jazz funk jazz funk r b r b soul music soul music 70 funk jazz rhythm and blue skowee soul
3467,7791.0,Eloy, 70 classic rock hard rock progressive progressive rock psychedelic rock space rock
3468,7792.0,Manfred Mann's Earth Band,hard rock jazz rock progressive rock 70 art rock best song of the 70 classic rock cover cover driving music hard prog progressive rock space rock
3469,7793.0,Casa das Máquinas, brazilian classic rock heavy rock pop rock progressive progressive rock psychedelic rock and roll
3470,7794.0,Módulo 1000, brazilian rock classic rock hard prog hard rock heavy prog psychedelic rock rock and roll space rock
3471,7795.0,Sir Lord Baltimore,heavy metal music 70 classic rock early heavy metal hard rock hard heavy rock heavy metal progressive rock related proto metal psychedelic rock and roll stoner metal
3472,7796.0,Bang, 70 classic rock doom metal hard rock heavy metal psychedelic rock rock and roll
3473,7797.0,Steve Hackett,blues classical music pop rock progressive rock worldbeat art rock guitar progressive progressive rock rock symphonic prog
3474,7798.0,Dust, classic rock hard rock heavy rock rock and roll
3475,7799.0,O Terço,blues rock folk rock hard rock progressive rock 70 brasil brazilian brazilian music classic rock progressive progressive rock rock
3476,7800.0,Traffic, 1970 60 70 british classic rock progressive rock psychedelic psychedelic rock rock singer songwriter
3477,7801.0,Espíritu, art rock classic rock progressive rock symphonic prog
3478,7802.0,Premiata Forneria Marconi,progressive rock italian prog italian progressive rock progressive progressive rock symphonic prog
3479,7803.0,Andromeda (60s), classic rock hard rock progressive rock psychedelic rock
3480,7804.0,Solaris, art rock electronic instrumental neo prog progressive rock symphonic prog techno
3481,7805.0,Crucis, art rock classic rock jazz rock progressive rock symphonic prog
3482,7806.0,Pholhas,disco music progressive rock art rock brazilian rock pop rock rock and roll
3483,7808.0,Aera, fusion jazz rock progressive rock
3484,7809.0,Aphrodite's Child,baroque pop progressive rock psychedelic rock alsolike classic rock progressive rock psychedelic psychedelic rock rock
3485,7810.0,Elsiane,downtempo electro music trip hop chillout downtempo easy listening electronic electronica female vocalist launge lounge trip hop trip hop vfsix
3486,7811.0,Crustation, alternative british chillout downtempo electronic instrumental launge light trip hop lounge meditative trip hop vfsix
3487,7812.0,Fino Coletivo, brasil brazilian mpb samba
3488,7813.0,Katia B, brasil female vocalist lounge mpb
3489,7814.0,Afterlife, ambient chill out chillout downtempo electronic first rate and free lounge perfection romantic sensual
3490,7815.0,Marcela Mangabeira, bossa nova brasil brazilian chillout mpb
3491,7816.0,21 hertz, chillout downtempo frau und technik lounge trip hop
